"Catalogue No","Short Description","ADR Number","Addition Date","SAP No","SAP Check Date","SAP Check Name","Material Owner","Status ADR","Item Status","Sync Status",INC,MGC,"Long Description","Raw Data","Service Type",UOM,Category,Cataloguer,"Cataloguer Name","Cataloguer Check Date","Std App","Std App Name","Std App Check Date","Proc App","Proc App Name","Proc App Check Date"
36399,"TRANSPORT,RELOC:FUSO L9T;SPA;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002001,"2020-01-31 13:46:29",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: SPA;DESTINATION: BPN","Pengiriman SENIPAH - BALIKPAPAN BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:29",Validate,"STD APP S","2020-01-31 13:46:29",Validate,PROCUREMENT,"2020-01-31 13:46:29"
36400,"TRANSPORT,RELOC:TRONTON 12T;SPA;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002002,"2020-01-31 13:46:30",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: SPA;DESTINATION: BPN","Pengiriman SENIPAH - BALIKPAPAN BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:30",Validate,"STD APP S","2020-01-31 13:46:30",Validate,PROCUREMENT,"2020-01-31 13:46:30"
36401,"TRANSPORT,RELOC:TRAILER 20F;SPA;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002003,"2020-01-31 13:46:30",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: SPA;DESTINATION: BPN","Pengiriman SENIPAH - BALIKPAPAN BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:30",Validate,"STD APP S","2020-01-31 13:46:30",Validate,PROCUREMENT,"2020-01-31 13:46:30"
36402,"TRANSPORT,RELOC:TRAILER 40F;SPA;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002004,"2020-01-31 13:46:30",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: SPA;DESTINATION: BPN","Pengiriman SENIPAH - BALIKPAPAN BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:30",Validate,"STD APP S","2020-01-31 13:46:30",Validate,PROCUREMENT,"2020-01-31 13:46:30"
36403,"TRANSPORT,RELOC:LOWBED;SPA;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002005,"2020-01-31 13:46:31",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: SPA;DESTINATION: BPN","Pengiriman SENIPAH - BALIKPAPAN BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:31",Validate,"STD APP S","2020-01-31 13:46:31",Validate,PROCUREMENT,"2020-01-31 13:46:31"
36404,"TRANSPORT,RELOC:PICK UP;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002006,"2020-01-31 13:46:31",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:31",Validate,"STD APP S","2020-01-31 13:46:31",Validate,PROCUREMENT,"2020-01-31 13:46:31"
36405,"TRANSPORT,RELOC:COLT D4T;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002007,"2020-01-31 13:46:31",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT D4T;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY COLT DIESEL STD 4T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:31",Validate,"STD APP S","2020-01-31 13:46:31",Validate,PROCUREMENT,"2020-01-31 13:46:31"
36406,"TRANSPORT,RELOC:FUSO S7T;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002008,"2020-01-31 13:46:32",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO S7T;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY FUSO STD 7T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:32",Validate,"STD APP S","2020-01-31 13:46:32",Validate,PROCUREMENT,"2020-01-31 13:46:32"
36407,"TRANSPORT,RELOC:FUSO L9T;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002009,"2020-01-31 13:46:32",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:32",Validate,"STD APP S","2020-01-31 13:46:32",Validate,PROCUREMENT,"2020-01-31 13:46:32"
36408,"TRANSPORT,RELOC:TRONTON 12T;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002010,"2020-01-31 13:46:33",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:33",Validate,"STD APP S","2020-01-31 13:46:33",Validate,PROCUREMENT,"2020-01-31 13:46:33"
36409,"TRANSPORT,RELOC:TRAILER 20F;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002011,"2020-01-31 13:46:33",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:33",Validate,"STD APP S","2020-01-31 13:46:33",Validate,PROCUREMENT,"2020-01-31 13:46:33"
36410,"TRANSPORT,RELOC:TRAILER 40F;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002012,"2020-01-31 13:46:34",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:34",Validate,"STD APP S","2020-01-31 13:46:34",Validate,PROCUREMENT,"2020-01-31 13:46:34"
36411,"TRANSPORT,RELOC:LOWBED;BPN;SPI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002013,"2020-01-31 13:46:34",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: BPN;DESTINATION: SPI","Pengiriman BALIKPAPAN - SEPARI BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:34",Validate,"STD APP S","2020-01-31 13:46:34",Validate,PROCUREMENT,"2020-01-31 13:46:34"
36412,"TRANSPORT,RELOC:PICK UP;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002014,"2020-01-31 13:46:35",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:35",Validate,"STD APP S","2020-01-31 13:46:35",Validate,PROCUREMENT,"2020-01-31 13:46:35"
36413,"TRANSPORT,RELOC:COLT D4T;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002015,"2020-01-31 13:46:35",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT D4T;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY COLT DIESEL STD 4T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:35",Validate,"STD APP S","2020-01-31 13:46:35",Validate,PROCUREMENT,"2020-01-31 13:46:35"
36414,"TRANSPORT,RELOC:FUSO S7T;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002016,"2020-01-31 13:46:36",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO S7T;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY FUSO STD 7T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:36",Validate,"STD APP S","2020-01-31 13:46:36",Validate,PROCUREMENT,"2020-01-31 13:46:36"
36415,"TRANSPORT,RELOC:FUSO L9T;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002017,"2020-01-31 13:46:36",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:36",Validate,"STD APP S","2020-01-31 13:46:36",Validate,PROCUREMENT,"2020-01-31 13:46:36"
36416,"TRANSPORT,RELOC:TRONTON 12T;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002018,"2020-01-31 13:46:36",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:36",Validate,"STD APP S","2020-01-31 13:46:36",Validate,PROCUREMENT,"2020-01-31 13:46:36"
36417,"TRANSPORT,RELOC:TRAILER 20F;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002019,"2020-01-31 13:46:37",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:37",Validate,"STD APP S","2020-01-31 13:46:37",Validate,PROCUREMENT,"2020-01-31 13:46:37"
36418,"TRANSPORT,RELOC:TRAILER 40F;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002020,"2020-01-31 13:46:37",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:37",Validate,"STD APP S","2020-01-31 13:46:37",Validate,PROCUREMENT,"2020-01-31 13:46:37"
36419,"TRANSPORT,RELOC:LOWBED;SPI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002021,"2020-01-31 13:46:38",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: SPI;DESTINATION: BPN","Pengiriman SEPARI - BALIKPAPAN BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:38",Validate,"STD APP S","2020-01-31 13:46:38",Validate,PROCUREMENT,"2020-01-31 13:46:38"
36420,"TRANSPORT,RELOC:PICK UP;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002022,"2020-01-31 13:46:38",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:38",Validate,"STD APP S","2020-01-31 13:46:38",Validate,PROCUREMENT,"2020-01-31 13:46:38"
36421,"TRANSPORT,RELOC:COLT D4T;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002023,"2020-01-31 13:46:39",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT D4T;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY COLT DIESEL STD 4T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:39",Validate,"STD APP S","2020-01-31 13:46:39",Validate,PROCUREMENT,"2020-01-31 13:46:39"
36422,"TRANSPORT,RELOC:FUSO S7T;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002024,"2020-01-31 13:46:39",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO S7T;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY FUSO STD 7T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:39",Validate,"STD APP S","2020-01-31 13:46:39",Validate,PROCUREMENT,"2020-01-31 13:46:39"
36423,"TRANSPORT,RELOC:FUSO L9T;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002025,"2020-01-31 13:46:40",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:40",Validate,"STD APP S","2020-01-31 13:46:40",Validate,PROCUREMENT,"2020-01-31 13:46:40"
36424,"TRANSPORT,RELOC:TRONTON 12T;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002026,"2020-01-31 13:46:40",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:40",Validate,"STD APP S","2020-01-31 13:46:40",Validate,PROCUREMENT,"2020-01-31 13:46:40"
36425,"TRANSPORT,RELOC:TRAILER 20F;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002027,"2020-01-31 13:46:40",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:40",Validate,"STD APP S","2020-01-31 13:46:40",Validate,PROCUREMENT,"2020-01-31 13:46:40"
36426,"TRANSPORT,RELOC:TRAILER 40F;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002028,"2020-01-31 13:46:41",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:41",Validate,"STD APP S","2020-01-31 13:46:41",Validate,PROCUREMENT,"2020-01-31 13:46:41"
36427,"TRANSPORT,RELOC:LOWBED;BPN;SRI",SSB2020000589,"2020-01-30 22:44:10",S00000000000002029,"2020-01-31 13:46:41",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: BPN;DESTINATION: SRI","Pengiriman BALIKPAPAN - SAMARINDA BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:41",Validate,"STD APP S","2020-01-31 13:46:41",Validate,PROCUREMENT,"2020-01-31 13:46:41"
36428,"TRANSPORT,RELOC:PICK UP;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002030,"2020-01-31 13:46:42",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:42",Validate,"STD APP S","2020-01-31 13:46:42",Validate,PROCUREMENT,"2020-01-31 13:46:42"
36429,"TRANSPORT,RELOC:COLT D4T;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002031,"2020-01-31 13:46:42",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT D4T;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY COLT DIESEL STD 4T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:42",Validate,"STD APP S","2020-01-31 13:46:42",Validate,PROCUREMENT,"2020-01-31 13:46:42"
36430,"TRANSPORT,RELOC:FUSO S7T;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002032,"2020-01-31 13:46:43",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO S7T;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY FUSO STD 7T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:43",Validate,"STD APP S","2020-01-31 13:46:43",Validate,PROCUREMENT,"2020-01-31 13:46:43"
36431,"TRANSPORT,RELOC:FUSO L9T;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002033,"2020-01-31 13:46:43",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:43",Validate,"STD APP S","2020-01-31 13:46:43",Validate,PROCUREMENT,"2020-01-31 13:46:43"
36432,"TRANSPORT,RELOC:TRONTON 12T;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002034,"2020-01-31 13:46:44",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:44",Validate,"STD APP S","2020-01-31 13:46:44",Validate,PROCUREMENT,"2020-01-31 13:46:44"
36433,"TRANSPORT,RELOC:TRAILER 20F;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002035,"2020-01-31 13:46:44",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:44",Validate,"STD APP S","2020-01-31 13:46:44",Validate,PROCUREMENT,"2020-01-31 13:46:44"
36434,"TRANSPORT,RELOC:TRAILER 40F;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002036,"2020-01-31 13:46:45",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:45",Validate,"STD APP S","2020-01-31 13:46:45",Validate,PROCUREMENT,"2020-01-31 13:46:45"
36435,"TRANSPORT,RELOC:LOWBED;SRI;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002037,"2020-01-31 13:46:45",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: SRI;DESTINATION: BPN","Pengiriman SAMARINDA - BALIKPAPAN BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:45",Validate,"STD APP S","2020-01-31 13:46:45",Validate,PROCUREMENT,"2020-01-31 13:46:45"
36436,"TRANSPORT,RELOC:PICK UP;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002038,"2020-01-31 13:46:46",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:46",Validate,"STD APP S","2020-01-31 13:46:46",Validate,PROCUREMENT,"2020-01-31 13:46:46"
36437,"TRANSPORT,RELOC:COLT D4T;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002039,"2020-01-31 13:46:46",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: COLT D4T;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY COLT DIESEL STD 4T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:46",Validate,"STD APP S","2020-01-31 13:46:46",Validate,PROCUREMENT,"2020-01-31 13:46:46"
36438,"TRANSPORT,RELOC:FUSO S7T;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002040,"2020-01-31 13:46:47",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO S7T;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY FUSO STD 7T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:47",Validate,"STD APP S","2020-01-31 13:46:47",Validate,PROCUREMENT,"2020-01-31 13:46:47"
36439,"TRANSPORT,RELOC:FUSO L9T;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002041,"2020-01-31 13:46:47",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: FUSO L9T;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY FUSO LONG BED 9T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:47",Validate,"STD APP S","2020-01-31 13:46:47",Validate,PROCUREMENT,"2020-01-31 13:46:47"
36440,"TRANSPORT,RELOC:TRONTON 12T;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002042,"2020-01-31 13:46:47",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRONTON 12T;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY TRONTON 12T",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:47",Validate,"STD APP S","2020-01-31 13:46:47",Validate,PROCUREMENT,"2020-01-31 13:46:47"
36441,"TRANSPORT,RELOC:TRAILER 20F;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002043,"2020-01-31 13:46:48",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 20F;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY TRAILER 20FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:48",Validate,"STD APP S","2020-01-31 13:46:48",Validate,PROCUREMENT,"2020-01-31 13:46:48"
36442,"TRANSPORT,RELOC:TRAILER 40F;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002044,"2020-01-31 13:46:48",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: TRAILER 40F;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY TRAILER 40FT",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:48",Validate,"STD APP S","2020-01-31 13:46:48",Validate,PROCUREMENT,"2020-01-31 13:46:48"
36443,"TRANSPORT,RELOC:LOWBED;BPN;TGR",SSB2020000589,"2020-01-30 22:44:10",S00000000000002045,"2020-01-31 13:46:49",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: LOWBED;ORIGIN: BPN;DESTINATION: TGR","Pengiriman BALIKPAPAN - TENGGARONG BY LOWBED",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:49",Validate,"STD APP S","2020-01-31 13:46:49",Validate,PROCUREMENT,"2020-01-31 13:46:49"
36444,"TRANSPORT,RELOC:PICK UP;TGR;BPN",SSB2020000589,"2020-01-30 22:44:10",S00000000000002046,"2020-01-31 13:46:49",PROCUREMENT,"Sokhip Kasiran",FINISH,ORIGIN,success,78101804,78101800,"TRANSPORT,RELOC:MODE TYPE: PICK UP;ORIGIN: TGR;DESTINATION: BPN","Pengiriman TENGGARONG - BALIKPAPAN BY PICK UP",ZSER,LOT,S,Validate,"Wahrudin Muchari","2020-01-31 13:46:49",Validate,"STD APP S","2020-01-31 13:46:49",Validate,PROCUREMENT,"2020-01-31 13:46:49"
